"player_key","player_id","url","editorial_team_full_name","editorial_team_abbr","editorial_team_url","is_keeper","uniform_number","display_position","image_url","is_undroppable","position_type","primary_position","eligible_positions","eligible_positions_to_add","has_player_notes","has_recent_player_notes","player_notes_last_timestamp","selected_position","is_editable","owner_email","owner_guid","team_code","date_captured","season","full_name","first_name","last_name","status","starting_status","on_disabled_list"
"431.p.12011","12011","https://sports.yahoo.com/mlb/players/12011","Los Angeles Angels","LAA","https://sports.yahoo.com/mlb/teams/la-angels/","{'status': None, 'cost': None, 'kept': None}","14","C","https://s.yimg.com/iu/api/res/1.2/LsX3RTUY6xqCWmPe1V0LUg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/12011.png","0","B","C","['C', 'Util']","","","","","C","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Logan O'Hoppe","Logan","O'Hoppe","","",""
"431.p.11279","11279","https://sports.yahoo.com/mlb/players/11279","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","36","1B","https://s.yimg.com/iu/api/res/1.2/DDVmPE7DMmZMR7aKTCP_LQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/11279.png","0","B","1B","['1B', 'Util']","","1","","1710877143","1B","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Triston Casas","Triston","Casas","","",""
"431.p.10036","10036","https://sports.yahoo.com/mlb/players/10036","Arizona Diamondbacks","AZ","https://sports.yahoo.com/mlb/teams/arizona/","{'status': None, 'cost': None, 'kept': None}","4","2B","https://s.yimg.com/iu/api/res/1.2/VomOuyZS9X3tePepkPiZqg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03142023/10036.png","0","B","2B","['2B', 'Util']","","1","","1711202203","2B","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Ketel Marte","Ketel","Marte","","",""
"431.p.10465","10465","https://sports.yahoo.com/mlb/players/10465","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': None, 'cost': None, 'kept': None}","2","1B,3B","https://s.yimg.com/iu/api/res/1.2/hZeiswrfwCyRDpV1uCkJeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/06042022/10465.png","0","B","1B","['1B', '3B', 'Util']","","1","","1711054786","3B","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Yandy Díaz","Yandy","Díaz","","",""
"431.p.10766","10766","https://sports.yahoo.com/mlb/players/10766","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': '1', 'cost': None, 'kept': '1'}","11","SS","https://s.yimg.com/iu/api/res/1.2/36uI9glhoiy.KMwMUpGKQg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03162023/10766.png","0","B","SS","['SS', 'Util']","","1","","1710688241","SS","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Bo Bichette","Bo","Bichette","","",""
"431.p.12588","12588","https://sports.yahoo.com/mlb/players/12588","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","27","OF","https://s.yimg.com/iu/api/res/1.2/tf8s0ouzlr9pRU8gkSCrJA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/12588.png","0","B","OF","['OF', 'Util']","","1","","1711153479","OF","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Seiya Suzuki","Seiya","Suzuki","","",""
"431.p.9877","9877","https://sports.yahoo.com/mlb/players/9877","New York Yankees","NYY","https://sports.yahoo.com/mlb/teams/ny-yankees/","{'status': '1', 'cost': None, 'kept': '1'}","99","OF","https://s.yimg.com/iu/api/res/1.2/X7joYkJXfy5U.uzo5OY49Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04032023/9877.png","1","B","OF","['OF', 'Util']","","1","","1711113523","OF","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Aaron Judge","Aaron","Judge","","",""
"431.p.10463","10463","https://sports.yahoo.com/mlb/players/10463","Colorado Rockies","COL","https://sports.yahoo.com/mlb/teams/colorado/","{'status': '1', 'cost': None, 'kept': '1'}","22","1B,OF","https://s.yimg.com/iu/api/res/1.2/lhbCnxD_iq9_PN2hO7thzA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182023/10463.png","0","B","1B","['1B', 'OF', 'Util']","","1","1","1711303814","OF","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Nolan Jones","Nolan","Jones","DTD","",""
"431.p.11391","11391","https://sports.yahoo.com/mlb/players/11391","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': None, 'cost': None, 'kept': None}","16","2B,3B","https://s.yimg.com/iu/api/res/1.2/v2nWDKnaqTH8RGoqQh5OEw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03212023/11391.png","0","B","2B","['2B', '3B', 'Util']","","1","","1711118800","Util","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Nolan Gorman","Nolan","Gorman","","",""
"431.p.9228","9228","https://sports.yahoo.com/mlb/players/9228","San Francisco Giants","SF","https://sports.yahoo.com/mlb/teams/san-francisco/","{'status': None, 'cost': None, 'kept': None}","2","OF","https://s.yimg.com/iu/api/res/1.2/1fke1OKon_3gd_VX4WhJcg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03052024/9228.png","0","B","OF","['OF', 'Util']","","","","","Util","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Jorge Soler","Jorge","Soler","","",""
"431.p.10496","10496","https://sports.yahoo.com/mlb/players/10496","Los Angeles Angels","LAA","https://sports.yahoo.com/mlb/teams/la-angels/","{'status': None, 'cost': None, 'kept': None}","3","OF","https://s.yimg.com/iu/api/res/1.2/Mp5nWSMFhOmYh3D6zGZesQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/10496.png","0","B","OF","['OF', 'Util']","","","","","BN","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Taylor Ward","Taylor","Ward","","",""
"431.p.10141","10141","https://sports.yahoo.com/mlb/players/10141","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': None, 'cost': None, 'kept': None}","24","SP","https://s.yimg.com/iu/api/res/1.2/OtVsi2651POr_e1TTC_E.w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03202023/10141.png","0","P","SP","['SP', 'P']","","1","","1711226665","SP","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Zach Eflin","Zach","Eflin","","",""
"431.p.11277","11277","https://sports.yahoo.com/mlb/players/11277","Baltimore Orioles","BAL","https://sports.yahoo.com/mlb/teams/baltimore/","{'status': None, 'cost': None, 'kept': None}","30","SP","https://s.yimg.com/iu/api/res/1.2/swexAcVDk6Smv7zK9v7P.Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/11277.png","0","P","SP","['SP', 'P']","","1","1","1711313903","SP","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Grayson Rodriguez","Grayson","Rodriguez","","",""
"431.p.11763","11763","https://sports.yahoo.com/mlb/players/11763","Detroit Tigers","DET","https://sports.yahoo.com/mlb/teams/detroit/","{'status': '1', 'cost': None, 'kept': '1'}","29","SP","https://s.yimg.com/iu/api/res/1.2/3SVZOp5SSX4ETy6c7WYZwQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/11763.png","0","P","SP","['SP', 'P']","","1","","1711137340","SP","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Tarik Skubal","Tarik","Skubal","","",""
"431.p.10946","10946","https://sports.yahoo.com/mlb/players/10946","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': None, 'cost': None, 'kept': None}","56","RP","https://s.yimg.com/iu/api/res/1.2/WQhtkHGSgd7PIRbyzBY_6Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03212023/10946.png","0","P","RP","['RP', 'P']","","1","","1710712084","RP","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Ryan Helsley","Ryan","Helsley","","",""
"431.p.10692","10692","https://sports.yahoo.com/mlb/players/10692","Philadelphia Phillies","PHI","https://sports.yahoo.com/mlb/teams/philadelphia/","{'status': None, 'cost': None, 'kept': None}","46","RP","https://s.yimg.com/iu/api/res/1.2/H8Mh7doXHHpTm8_LFOLqrA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282023/10692.png","0","P","RP","['RP', 'P']","","1","","1710980931","RP","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","José Alvarado","José","Alvarado","","",""
"431.p.10858","10858","https://sports.yahoo.com/mlb/players/10858","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","73","RP","https://s.yimg.com/iu/api/res/1.2/Tq.DFB7R0MlMttLgmmXglQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/10858.png","0","P","RP","['RP', 'P']","","1","","1710976354","P","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Adbert Alzolay","Adbert","Alzolay","","",""
"431.p.9547","9547","https://sports.yahoo.com/mlb/players/9547","Washington Nationals","WSH","https://sports.yahoo.com/mlb/teams/washington/","{'status': None, 'cost': None, 'kept': None}","73","RP","https://s.yimg.com/iu/api/res/1.2/PhFbRpSr5Wj180rviBfbWg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03032023/9547.png","0","P","RP","['RP', 'P']","","","","","P","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Hunter Harvey","Hunter","Harvey","","",""
"431.p.9095","9095","https://sports.yahoo.com/mlb/players/9095","San Diego Padres","SD","https://sports.yahoo.com/mlb/teams/san-diego/","{'status': None, 'cost': None, 'kept': None}","11","SP","https://s.yimg.com/iu/api/res/1.2/ihP0BVPgix8KoKm4Olf7tA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05252022/9095.png","0","P","SP","['SP', 'P']","","1","","1710942512","P","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Yu Darvish","Yu","Darvish","","",""
"431.p.9334","9334","https://sports.yahoo.com/mlb/players/9334","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': '1', 'cost': None, 'kept': '1'}","34","SP","https://s.yimg.com/iu/api/res/1.2/TNEb_1K.vt_29xajw5EkZw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03162023/9334.png","0","P","SP","['SP', 'P']","","1","","1711120433","BN","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Kevin Gausman","Kevin","Gausman","DTD","",""
"431.p.12468","12468","https://sports.yahoo.com/mlb/players/12468","Miami Marlins","MIA","https://sports.yahoo.com/mlb/teams/miami/","{'status': None, 'cost': None, 'kept': None}","39","SP","https://s.yimg.com/iu/api/res/1.2/T8o.RjhIKJ5ca.WhN4QpHA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04132023/12468.png","0","P","SP","['SP', 'P']","","1","1","1711312089","BN","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Eury Pérez","Eury","Pérez","DTD","",""
"431.p.60056","60056","https://sports.yahoo.com/mlb/players/60056","Arizona Diamondbacks","AZ","https://sports.yahoo.com/mlb/teams/arizona/","{'status': None, 'cost': None, 'kept': None}","32","SP","https://s.yimg.com/iu/api/res/1.2/eYUdRBNTv1g922h2CbWG7w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03142023/60056.png","0","P","SP","['SP', 'P']","","","","","BN","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Brandon Pfaadt","Brandon","Pfaadt","","",""
"431.p.11112","11112","https://sports.yahoo.com/mlb/players/11112","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","48","RP","https://s.yimg.com/iu/api/res/1.2/aOCH4qy1fhBeXyhSwLPE5A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/11112.png","0","P","RP","['RP', 'P', 'IL']","","1","","1710903560","IL","","","NUCFQGSSQZ3U5EBHJY7AKQEOYE","431.l.34188.t.4","2024-09-23 00:00:00","2024","Brusdar Graterol","Brusdar","Graterol","IL15","","1"
"431.p.10166","10166","https://sports.yahoo.com/mlb/players/10166","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': None, 'cost': None, 'kept': None}","40","C","https://s.yimg.com/iu/api/res/1.2/i1jxXF87WmOy1rUsGkPtdw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03212023/10166.png","0","B","C","['C', 'Util']","","","","","C","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Willson Contreras","Willson","Contreras","","",""
"431.p.11914","11914","https://sports.yahoo.com/mlb/players/11914","Detroit Tigers","DET","https://sports.yahoo.com/mlb/teams/detroit/","{'status': None, 'cost': None, 'kept': None}","20","1B","https://s.yimg.com/iu/api/res/1.2/mEUus1AHScmE6IPuGYKfig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/11914.png","0","B","1B","['1B', 'Util']","","1","","1710533717","1B","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Spencer Torkelson","Spencer","Torkelson","","",""
"431.p.8996","8996","https://sports.yahoo.com/mlb/players/8996","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","27","2B","https://s.yimg.com/iu/api/res/1.2/kWYlofnCkfPxQwctgioVIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/8996.png","0","B","2B","['2B', 'Util']","","","","","2B","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Jose Altuve","Jose","Altuve","","",""
"431.p.10916","10916","https://sports.yahoo.com/mlb/players/10916","Minnesota Twins","MIN","https://sports.yahoo.com/mlb/teams/minnesota/","{'status': None, 'cost': None, 'kept': None}","23","3B","https://s.yimg.com/iu/api/res/1.2/D0ZKkIxyFO2SigNedZX.xw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/10916.png","0","B","3B","['3B', 'Util']","","","","","3B","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Royce Lewis","Royce","Lewis","","",""
"431.p.12116","12116","https://sports.yahoo.com/mlb/players/12116","San Diego Padres","SD","https://sports.yahoo.com/mlb/teams/san-diego/","{'status': None, 'cost': None, 'kept': None}","7","2B,3B,SS","https://s.yimg.com/iu/api/res/1.2/FXYOeTpttYxdrPfRDf1dPw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/12116.1.png","0","B","2B","['2B', '3B', 'SS', 'Util']","","","","","SS","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Ha-Seong Kim","Ha-Seong","Kim","","",""
"431.p.12024","12024","https://sports.yahoo.com/mlb/players/12024","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': None, 'cost': None, 'kept': None}","18","OF","https://s.yimg.com/iu/api/res/1.2/Tnz9rrlcjfqq_QTW2.Czww--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03212023/12024.png","0","B","OF","['OF', 'Util']","","","","","OF","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Jordan Walker","Jordan","Walker","","",""
"431.p.10440","10440","https://sports.yahoo.com/mlb/players/10440","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","8","OF","https://s.yimg.com/iu/api/res/1.2/0HuHn4xYx2er0faiw12V6g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/10440.png","0","B","OF","['OF', 'Util']","","1","","1711219081","OF","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Ian Happ","Ian","Happ","DTD","",""
"431.p.12056","12056","https://sports.yahoo.com/mlb/players/12056","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': '1', 'cost': None, 'kept': '1'}","23","OF","https://s.yimg.com/iu/api/res/1.2/w2GAO5Q43_lmUWW.Pe1QnA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03302023/12056.png","0","B","OF","['OF', 'Util']","","","","","OF","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Michael Harris","Michael","Harris II","","",""
"431.p.11370","11370","https://sports.yahoo.com/mlb/players/11370","Pittsburgh Pirates","PIT","https://sports.yahoo.com/mlb/teams/pittsburgh/","{'status': None, 'cost': None, 'kept': None}","15","SS","https://s.yimg.com/iu/api/res/1.2/kxDhT9RClR9WmCK7AA8IMQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03272023/11370.png","0","B","SS","['SS', 'Util']","","1","","1711068268","Util","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Oneil Cruz","Oneil","Cruz","","",""
"431.p.12449","12449","https://sports.yahoo.com/mlb/players/12449","Kansas City Royals","KC","https://sports.yahoo.com/mlb/teams/kansas-city/","{'status': None, 'cost': None, 'kept': None}","9","1B","https://s.yimg.com/iu/api/res/1.2/XFmJ9i8Nj0jvAm_WfrPlJA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182023/12449.png","0","B","1B","['1B', 'Util']","","1","","1710999838","Util","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Vinnie Pasquantino","Vinnie","Pasquantino","","",""
"431.p.10877","10877","https://sports.yahoo.com/mlb/players/10877","Miami Marlins","MIA","https://sports.yahoo.com/mlb/teams/miami/","{'status': None, 'cost': None, 'kept': None}","36","3B","https://s.yimg.com/iu/api/res/1.2/nkSWCdwHpZaSvIP5i1g1Cg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/08032023/10877.png","0","B","3B","['3B', 'Util']","","1","","1710798391","BN","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Jake Burger","Jake","Burger","","",""
"431.p.11662","11662","https://sports.yahoo.com/mlb/players/11662","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","28","C","https://s.yimg.com/iu/api/res/1.2/sB8pUpmT08WFdOlEFX_q9Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/11662.png","0","B","C","['C', 'Util']","","","","","BN","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Jonah Heim","Jonah","Heim","","",""
